
94720; "ESTADO DAS ALAGOAS"                           
97320; "ESTADO DE GOIAS"                              
95120; "ESTADO DE MINAS GERAIS"                       
94620; "ESTADO DE PERNAMBUCO"                         
93520; "ESTADO DE RONDONIA"                           
93620; "ESTADO DE RORAIMA"                            
96220; "ESTADO DE SANTA CATARINA"                     
95420; "ESTADO DE SAO PAULO"                          
94820; "ESTADO DE SERGIPE"                            
93720; "ESTADO DE TOCANTINS"                          
93120; "ESTADO DO ACRE"                               
93220; "ESTADO DO AMAPA"                              
93320; "ESTADO DO AMAZONAS"                           
94320; "ESTADO DO CEARA"                              
95220; "ESTADO DO ESPIRITO SANTO"                     
94120; "ESTADO DO MARANHAO"                           
97220; "ESTADO DO MATO GROSSO"                        
97120; "ESTADO DO MATO GROSSO DO SUL"                 
93420; "ESTADO DO PARA"                               
96120; "ESTADO DO PARANA"                             
94220; "ESTADO DO PIAUI"                              
95320; "ESTADO DO RIO DE JANEIRO"                     
94420; "ESTADO DO RIO GRANDE DO NORTE"                
96320; "ESTADO DO RIO GRANDE DO SUL"                  
91010; "ESTATAIS DO MINISTERIO DA FAZENDA"            
91080; "ESTATAIS DO MINISTERIO DAS MINAS E ENERGIA"   
91090; "ESTATAIS DO MINISTERIO DOS TRANSPORTES"       
24803; "FINANCIADORA DE ESTUDOS E PROJETOS"           
20502; "FINANCIADORA DE ESTUDOS E PROJETOS"           
23201; "FUND.CENTRO BRAS.INF.ADOLESCENCIA-EM EXTINCAO"
26291; "FUND.COORD.DE APERF.DE PESSOAL NIVEL SUPERIOR"
25205; "FUND.INST.BRASILEIRO DE GEOG.E ESTATISTICA"   
37201; "FUND.JORGE D.FIGUEIREDO DE SEG.E MED DO TRAB."
26230; "FUND.UNIVERSIDADE FEDERAL VALE SAO FRANCISCO" 
35201; "FUNDACAO ALEXANDRE DE GUSMAO"                 
20404; "FUNDACAO BIBLIOTECA NACIONAL"                 
20403; "FUNDACAO CASA DE RUI BARBOSA"                 
20503; "FUNDACAO CENTRO TECNOLOGICO PARA INFORMATICA" 
20408; "FUNDACAO CULTURAL PALMARES"                   
36204; "FUNDACAO DAS PIONEIRAS SOCIAIS"               
26297; "FUNDACAO DE ASSISTENCIA AO ESTUDANTE"         
38541; "FUNDAçãO DE PREV. COMPLEMANTAR"               
20407; "FUNDACAO DO CINEMA BRASILEIRO"                
20202; "FUNDACAO ESCOLA NACIONAL DE ADM. PUBLICA"     
26284; "FUNDACAO FACULDADE FED.CIENCIAS MEDICAS POA"  
27201; "FUNDACAO HABITACIONAL DO EXERCITO"            
26292; "FUNDACAO JOAQUIM NABUCO"                      
23202; "FUNDACAO LEGIAO BRAS.ASSISTENCIA-EM EXTINCAO" 
20412; "FUNDACAO NACIONAL DE ARTES"                   
36211; "FUNDACAO NACIONAL DE SAUDE"                   
30202; "FUNDACAO NACIONAL DO INDIO"                   
30205; "FUNDACAO NACIONAL DO INDIO - PATRIM.INDIGENA" 
20410; "FUNDACAO NACIONAL PRO-LEITURA"                
52222; "FUNDACAO OSORIO"                              
36201; "FUNDACAO OSWALDO CRUZ"                        
26293; "FUNDACAO ROQUETTE PINTO - EM EXTINCAO"        
26271; "FUNDACAO UNIVERSIDADE DE BRASILIA"            
26270; "FUNDACAO UNIVERSIDADE DO AMAZONAS"            
26272; "FUNDACAO UNIVERSIDADE DO MARANHAO"            
26269; "FUNDACAO UNIVERSIDADE DO RIO DE JANEIRO"      
26273; "FUNDACAO UNIVERSIDADE DO RIO GRANDE - RS"     
26350; "FUNDACAO UNIVERSIDADE FED. DA GRANDE DOURADOS"
26283; "FUNDACAO UNIVERSIDADE FEDERAL DE MATO G. SUL" 
26276; "FUNDACAO UNIVERSIDADE FEDERAL DE MATO GROSSO" 
26278; "FUNDACAO UNIVERSIDADE FEDERAL DE PELOTAS"     
26268; "FUNDACAO UNIVERSIDADE FEDERAL DE RONDONIA"    
26285; "FUNDACAO UNIVERSIDADE FEDERAL DE S.J.DEL-REI" 
26280; "FUNDACAO UNIVERSIDADE FEDERAL DE SAO CARLOS"  
26281; "FUNDACAO UNIVERSIDADE FEDERAL DE SERGIPE"     
26274; "FUNDACAO UNIVERSIDADE FEDERAL DE UBERLANDIA"  
26352; "FUNDACAO UNIVERSIDADE FEDERAL DO ABC"         
26275; "FUNDACAO UNIVERSIDADE FEDERAL DO ACRE"        
26286; "FUNDACAO UNIVERSIDADE FEDERAL DO AMAPA"       
26266; "FUNDAçãO UNIVERSIDADE FEDERAL DO PAMPA"       
26279; "FUNDACAO UNIVERSIDADE FEDERAL DO PIAUI"       
26251; "FUNDACAO UNIVERSIDADE FEDERAL DO TOCANTINS"   
52911; "FUNDO AERONAUTICO"                            
52912; "FUNDO AEROVIARIO"                             
53208; "FUNDO CONST. DE FINANCIAMENTO DO NORTE"       
53209; "FUNDO CONST.DE FINANCIAMENTO DO CENTRO-OESTE" 
53210; "FUNDO CONST.DE FINANCIAMENTO DO NORDESTE"     
25907; "FUNDO CONST.DE FINANCIAMENTO-FNO - INTEGRACAO"
25908; "FUNDO CONSTIT.FINANC.CENTO-OESTE-FCO-INTEG."
25910; "FUNDO CONSTIT.FINANC.DO NORDESTE-FNE-INTEG."
53902; "FUNDO CONSTITUCIONAL DE FINAN.DO CENTRO OESTE"
53903; "FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORDESTE"
53901; "FUNDO CONSTITUCIONAL DE FINANCIAM.DO NORTE"   
25915; "FUNDO CONSTITUCIONAL DO DISTRITO FEDERAL"     
25916; "FUNDO CONTIGENTE DA EXTINTA RFFSA-FCMP."
49901; "FUNDO DA MARINHA MERCANTE"                    
2003; "FUNDO DA SECRETARIA ESPECIAL DE INFORMATICA" 
52002; "FUNDO DE ADMINISTRACAO DO HFA"                
38901; "FUNDO DE AMPARO AO TRABALHADOR"               
25905; "FUNDO DE APOIO AO DESENVOLVIMENTO SOCIAL"     
25901; "FUNDO DE COMPENSACAO E VARIACOES SALARIAIS"   
23902; "FUNDO DE CUSTEIO DE PROGRAMAS DE HAB. POPULAR"
22905; "FUNDO DE DEFESA DA ECONOMIA CAFEEIRA"         
53204; "FUNDO DE DESENVOLVIMENTO DA AMAZONIA"         
74919; "FUNDO DE DESENVOLVIMENTO DO CENTRO-OESTE"     
25904; "FUNDO DE ESTABILIDADE DO SEGURO RURAL"        
26101; "FUNDO DE FINANC. AO ESTUDANTE DO ENS.SUPERIOR"
41233; "FUNDO DE FISCALIZACAO DAS TELECOMUNICACOES"   
28904; "FUNDO DE GAR.P/PROMOC.DA COMPETITIVIDADE-FGPC"
25914; "FUNDO DE GARANTIA A EXPORTACAO"               
28500; "FUNDO DE GARANTIA P/ PROM. DA COMPETITIVIDADE"
20116; "FUNDO DE IMPRENSA NACIONAL"                   
25903; "FUNDO DE INVESTIMENTO DA AMAZONIA"            
25902; "FUNDO DE INVESTIMENTO DO NORDESTE"            
23804; "FUNDO DE PREVIDENCIA E ASSISTENCIA SOCIAL"    
41232; "FUNDO DE UNIVERS.DOS SERV. DE TELECOMUNICOES" 
52904; "FUNDO DO EXERCITO"                            
52921; "FUNDO DO EXÉRCITO"                            
52001; "FUNDO DO MINISTERIO DA DEFESA"                
37904; "FUNDO DO REGIME GERAL DA PREVIDENCIA SOCIAL"  
52003; "FUNDO DO SERVICO MILITAR"                     
25002; "FUNDO ESP. DE TREINAMENTO E DESENVOLVIMENTO"  
25001; "FUNDO ESP.DES. APERF.DAS ATIV.DE FISCALIZACAO"
14001; "FUNDO ESPECIAL DE ASSIST.FINANC.PART.POLITICO"
2001; "FUNDO ESPECIAL DO SENADO FEDERAL"             
54901; "FUNDO GERAL DE TURISMO-FUNGETUR/METUR"        
22805; "FUNDO GERAL DO CACAU/MAPA"                    
56901; "FUNDO NAC. DE SEGUR. E EDUCACAO DO TRANSITO"  
30913; "FUNDO NAC. PARA A CRIANÇA E O ADOLESCENTE"    
24901; "FUNDO NAC.DE DESENV. CIENTIFICO E TECNOLOGICO"
30912; "FUNDO NACIONAL ANTIDROGA"                     
20117; "FUNDO NACIONAL ANTIDROGAS"                    
55001; "FUNDO NACIONAL DA ASSISTENCIA SOCIAL"         
34902; "FUNDO NACIONAL DE CULTURA"                    
20924; "FUNDO NACIONAL DE DESENVOLVIMENTO"            
26298; "FUNDO NACIONAL DE DESENVOLVIMENTO DA EDUCACAO"
28501; "FUNDO NACIONAL DE DESESTATIZACAO"             
56902; "FUNDO NACIONAL DE HAB. INTERESSE SOCIAL"      
36901; "FUNDO NACIONAL DE SAÚDE"                      
30911; "FUNDO NACIONAL DE SEGURANCA PUBLICA"          
20929; "FUNDO NACIONAL DO IDOSO"                      
30914; "FUNDO NACIONAL DO IDOSO - DF"                 
44204; "FUNDO NACIONAL DO MEIO AMBIENTE"              
20115; "FUNDO NACIONAL PARA A CRIANCA E O ADOLESCENTE"
41903; "FUNDO P/ O DESENVOLV.TEC.DAS TELECOMUNICACOES"
30909; "FUNDO P/APAR.E OPERAC.ATIV.FIM.POL.FEDERAL"   
25917; "FUNDO PAGTO. PREST. PERDA RENDA DESEMP. INVAL"
30907; "FUNDO PENITENCIARIO NACIONAL"                 
1901; "FUNDO ROTATIVO DA CAMARA DOS DEPUTADOS"       
71902; "FUNDO SOBERANO DO BRASIL"                     
49001; "FUNDO TERRAS E DA REF.AGRARIA-BANCO DA TERRA" 
50000; "GAB.DO MINISTRO EXTRAORD.DE PROJ.ESPECIAIS"   
20102; "GABINETE DA VICE-PRESIDENCIA DA REPUBLICA"    
91001; "GOVERNO DO DISTRITO FEDERAL - DAR"            
36208; "HOSPITAL CRISTO REDENTOR S/A"                 
26294; "HOSPITAL DE CLINICAS DE PORTO ALEGRE"         
36209; "HOSPITAL FEMINA S/A"                          
36210; "HOSPITAL NOSSA SENHORA DA CONCEICAO S/A"      
52221; "INDUSTRIA DE MATERIAL BELICO DO BRASIL"       
20303; "INDUSTRIAS NUCLEARES DO BRASIL S/A"           
26214; "INST FEDERAL DE EDUCACAO SUL-RIO-GRANDENSE"   
26432; "INST. FED. DE EDUC., CIENC. E TEC. DO PARANá" 
20701; "INST.BRAS.DO MEIO AMB.E DOS REC.NAT.RENOVAV."
44207; "INST.CHICO MENDES DE CONSER.DA BIODIVERSIDADE"
26422; "INST.FED. DE EDUC., CIENC. E TEC. CATARINENSE"
26403; "INST.FED.DE EDUC., CIENC E TEC.DO AMAZONAS"   
24428; "INST.FED.DE EDUC., CIENC.E TEC. DE BRASíLIA"  
26428; "INST.FED.DE EDUC., CIENC.E TEC.DE BRASíLIA"   
26410; "INST.FED.DE EDUC., CIENC.E TEC.DO NORTE DE MG"
26431; "INST.FED.DE EDUC., CIENC.E TECNOLOGIA PIAUí"  
26436; "INST.FED.DE EDUC.,CIE.E TEC.SUL-RIO-GRANDENSE"
26425; "INST.FED.DE EDUC.,CIENC E TEC. DO ACRE"       
26408; "INST.FED.DE EDUC.,CIENC. E TEC. DO MARANHãO"  
26424; "INST.FED.DE EDUC.,CIENC. E TEC.DO TOCANTINS"  
26420; "INST.FED.DE EDUC.,CIENC. E TEC.FARROUPILHA"   
26417; "INST.FED.DE EDUC.,CIENC.E TEC. DA PARAIBA"    
26402; "INST.FED.DE EDUC.,CIENC.E TEC. DE ALAGOAS"    
26418; "INST.FED.DE EDUC.,CIENC.E TEC. DE PERNAMBUCO" 
26421; "INST.FED.DE EDUC.,CIENC.E TEC. DE RONDONIA"   
26437; "INST.FED.DE EDUC.,CIENC.E TEC. DE RORAIMA"    
26439; "INST.FED.DE EDUC.,CIENC.E TEC. DE SÃO PAULO"  
26423; "INST.FED.DE EDUC.,CIENC.E TEC. DE SERGIPE"    
26406; "INST.FED.DE EDUC.,CIENC.E TEC. DO ESP.SANTO"  
26419; "INST.FED.DE EDUC.,CIENC.E TEC. DO RS"         
26404; "INST.FED.DE EDUC.,CIENC.E TEC.BAIANO"         
26429; "INST.FED.DE EDUC.,CIENC.E TEC.DE GOIÁS"       
26409; "INST.FED.DE EDUC.,CIENC.E TEC.DE MINAS GERAIS"
26438; "INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CATARINA"
26426; "INST.FED.DE EDUC.,CIENC.E TEC.DO AMAPá"       
26405; "INST.FED.DE EDUC.,CIENC.E TEC.DO CEARÁ"       
26415; "INST.FED.DE EDUC.,CIENC.E TEC.DO MAT.G.DO SUL"
26416; "INST.FED.DE EDUC.,CIENC.E TEC.DO PARA"        
26435; "INST.FED.DE EDUC.,CIENC.E TEC.DO R.G.DO NORTE"
26433; "INST.FED.DE EDUC.,CIENC.E TEC.DO RJ"          
26411; "INST.FED.DE EDUC.,CIENC.E TEC.DO SUDESTE MG"  
26412; "INST.FED.DE EDUC.,CIENC.E TEC.DO SUL DE MG"   
26413; "INST.FED.DE EDUC.,CIENC.E TEC.DO TRIA.MINEIRO"
26434; "INST.FED.DE EDUC.,CIENC.E TEC.FLUMINENSE"     
26430; "INST.FED.DE EDUC.,CIENC.E TEC.S.PERNAMBUCANO" 
26427; "INST.FED.DE EDUC.,CIENC.E TECNOLOGIA DA BAHIA"
26407; "INST.FED.DE EDUC.,CIENCIA E TEC. GOIANO"      
30203; "INST.NAC. DE METROLOGIA, NORMAL.E QUAL.IND."
36206; "INST.NAC.DE ASSISTENCIA MEDICA DA PREV.SOC."
26290; "INST.NACIONAL DE EST.E PESQUISAS EDUCACIONAIS"
22201; "INSTIT. NAC. DE COLONIZACAO E REFORMA AGRARIA"
42207; "INSTITUTO BRASILEIRO DE MUSEUS"               
20604; "INSTITUTO BRASILEIRO DE TURISMO"              
80205; "INSTITUTO BRASILEIRO DO CAFE"                 
25206; "INSTITUTO DE PESQUISA ECONOMICA APLICADA"     
44206; "INSTITUTO DE PESQUISAS JARDIM BOTANICO DO RJ" 
45283; "INSTITUTO DE RESSEGUROS DO BRASIL"            
80204; "INSTITUTO DO ACUCAR E DO ALCOOL"              
20411; "INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL"
26356; "INSTITUTO FED. ED. CIENCIA E TEC. DE BRASILIA"
26414; "INSTITUTO FEDERAL DE MATO GROSSO"             
30204; "INSTITUTO NAC. DA PROPRIEDADE INDUSTRIAL"     
24208; "INSTITUTO NAC.DE TECNOLOGIA DA INFORMACAO-ITI"
36203; "INSTITUTO NACIONAL DE ALIMENTACAO E NUTRICAO" 
26295; "INSTITUTO NACIONAL DE DESENVOLV.DO DESPORTO"  
22802; "INSTITUTO NACIONAL DE METEOROLOGIA/MAPA"      
24801; "INSTITUTO NACIONAL DE PESQUISAS ESPACIAIS/MCT"
37202; "INSTITUTO NACIONAL DO SEGURO SOCIAL"          
16000; "JUSTICA DO DISTRITO FEDERAL E DOS TERRITORIOS"
15000; "JUSTICA DO TRABALHO"                          
14000; "JUSTICA ELEITORAL"                            
12000; "JUSTICA FEDERAL"                              
12800; "JUSTICA FEDERAL"                              
13000; "JUSTICA MILITAR"                              
91100; "JUSTICAS ESTADUAIS - PROCESSOS JUDICIAIS"     
57000; "MIN. DAS MULHERES, DA IGUALDADE E DOS DH"     
22000; "MINIST. DA AGRICUL.,PECUARIA E ABASTECIMENTO" 
37000; "MINISTÉRIO  DA TRANS, FISCALIZAÇÃO E CGU"     
20103; "MINISTERIO ADM.FED.REFORMA ESTADO-EM EXTINCAO"
46000; "MINISTERIO DA ADM. FED. E REFORMA DO ESTADO"  
24000; "MINISTERIO DA CIENCIA,TECNOLOGIA E INOVAÇÃO"  
42000; "MINISTERIO DA CULTURA"                        
20105; "MINISTERIO DA DEFESA"                         
26000; "MINISTERIO DA EDUCACAO"                       
25000; "MINISTERIO DA FAZENDA"                        
29000; "MINISTERIO DA INFRA-ESTRUTURA"                
53000; "MINISTERIO DA INTEGRACAO NACIONAL"            
43000; "MINISTERIO DA INTEGRACAO REGIONAL"            
30000; "MINISTERIO DA JUSTICA"                        
58000; "MINISTéRIO DA PESCA E AQUICULTURA"            
33000; "MINISTERIO DA PREVIDENCIA SOCIAL"             
36000; "MINISTERIO DA SAUDE"                          
56000; "MINISTERIO DAS CIDADES"                       
41000; "MINISTERIO DAS COMUNICACOES"                  
35000; "MINISTERIO DAS RELACOES EXTERIORES"           
32000; "MINISTERIO DE MINAS E ENERGIA"                
52000; "MINISTERIO DEFESA"                            
23000; "MINISTERIO DO BEM-ESTAR SOCIAL-EM EXTINCAO"   
28000; "MINISTERIO DO DESENV,IND. E COMERCIO EXTERIOR"
55000; "MINISTERIO DO DESENV. SOCIAL E COMBATE A FOME"
49000; "MINISTERIO DO DESENVOLVIMENTO AGRARIO"        
51000; "MINISTERIO DO ESPORTE"                        
44000; "MINISTERIO DO MEIO AMBIENTE"                  
47000; "MINISTERIO DO PLANEJAMENTO E ORCAMENTO"       
20113; "MINISTERIO DO PLANEJAMENTO,DESENV. E GESTÃO"  
38000; "MINISTERIO DO TRABALHO E EMPREGO"             
40000; "MINISTéRIO DO TRABALHO E PREVIDêNCIA SOCIAL"  
54000; "MINISTERIO DO TURISMO"                        
39000; "MINISTERIO DOS TRANSPORTES"                   
34000; "MINISTERIO PUBLICO DA UNIAO"                  
34802; "MINISTERIO PUBLICO DO TRABALHO - MPT"         
34801; "MINISTERIO PUBLICO FEDERAL ± MPF"             
81000; "MINSTÉRIO DOS DIREITOS HUMANOS"               
92001; "MUNICIPIO DE GOIANESIA"                       
20302; "NUCLEBRAS EQUIPAMENTOS PESADOS S/A"           
91800; "ORGANIZACOES SOCIAIS"                         
91084; "PETROBRAS - HOLDING"                          
91002; "PREFEITURA DE SAO LUIS - DAR"                 
26445; "PREFEITURA DO MUNICIPIO DE FOZ DO IGUAÇU"     
44444; "PREFEITURA MUNICIPAL DE DIVINOPOLIS"          
20000; "PRESIDENCIA DA REPUBLICA"                     
20101; "PRESIDENCIA DA REPUBLICA"                     
25803; "PROCURADORIA-GERAL DA FAZENDA NACIONAL"       
30201; "RADIOBRAS - EMP.BRASILEIRA DE COMUNICACAO S/A"
25801; "RECEITA FEDERAL DO BRASIL"                    
38299; "REDE FERROVIARIA FEDERAL S/A"                 
97000; "REGIAO CENTRO-OESTE"                          
94000; "REGIAO NORDESTE"                              
93000; "REGIAO NORTE"                                 
95000; "REGIAO SUDESTE"                               
96000; "REGIAO SUL"                                   
99900; "REPUBLICA FEDERATIVA DO BRASIL"               
90000; "RESERVA DE CONTINGENCIA"                      
32991; "RESERVA GLOBAL DE REVERSAO/ELETROBRAS"        
20129; "SEC.ESPEC.DE AGRIC.FAMIL.E DO DESENV.AGRARIO" 
22806; "SECRET.DE DESENV.AGROPEC.E COOPERATIVISMO"    
38802; "SECRET.DE POLITICAS PUBLICAS DE EMPREGO-SPPE" 
20108; "SECRETARIA DA CIENCIA E TECNOLOGIA"           
20107; "SECRETARIA DA CULTURA"                        
20803; "SECRETARIA DE ADMINISTRACAO/CC/PR"            
20104; "SECRETARIA DE ASSUNTOS ESTRATEGICOS"          
30905; "SECRETARIA DE DIREITO ECONOMICO/DF FUNDO"     
64000; "SECRETARIA DE DIREITOS HUMANOS"               
26801; "SECRETARIA DE EDUCACAO BASICA"                
52801; "SECRETARIA DE ORGANIZACAO INSTITUCIONAL"      
20801; "SECRETARIA DE PATRIMONIO DA UNIAO/MP"         
51801; "SECRETARIA DE PLANEJ.,ORCAM.E ADM.±SPOA/ME"   
20112; "SECRETARIA DE PROJETOS ESPECIAIS DA PR"       
20109; "SECRETARIA DO DESENVOLVIMENTO REGIONAL"       
20111; "SECRETARIA DO MEIO AMBIENTE"                  
25805; "SECRETARIA DO TESOURO NACIONAL - STN"         
20110; "SECRETARIA DOS DESPORTOS"                     
22803; "SECRETARIA NAC. DE DEFESA AGROPECUARIA/MAPA"  
2000; "SENADO FEDERAL"                               
2002; "SENADO FEDERAL/FUNSEEP"                       
29207; "SERVICO DE NAVEGACAO DA BACIA DO PRATA S/A"   
25207; "SERVICO FEDERAL DE PROCESSAMENTO DE DADOS"    
44208; "SERVICO FLORESTAL BRASILEIRO"                 
55801; "SPOA/MDS E COMBATE A FOME"                    
25804; "SUBSECRET.DE PLANEJ.,ORCAMENTO E ADM. ± SPOA" 
26802; "SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS-SAA"
39801; "SUBSECRETARIA DE ASSUNTOS ADMINISTRATIVOS/MT" 
30803; "SUBSECRETARIA DE PLANEJ., ORCAMENTO E ADM./MJ"
22804; "SUBSECRETARIA DE PLANEJ.,ORCAM.E ADM./MAPA"   
41801; "SUBSECRETARIA DE PLANEJ.,ORCAM.E ADM./MC"     
28801; "SUBSECRETARIA DE PLANEJ.,ORCAM.E ADM./MDIC"   
56801; "SUBSECRETARIA DE PLANEJ.,ORCAM.E ADM./MICI"   
44801; "SUBSECRETARIA DE PLANEJ.,ORCAM.E ADM./MMA"    
32801; "SUBSECRETARIA DE PLANEJ.,ORCAM.E ADM./MME"    
33801; "SUBSECRETARIA DE PLANEJ.,ORCAM.E ADM./MPS"    
54801; "SUBSECRETARIA DE PLANEJ.,ORCAM.E ADM./MTUR"   
38801; "SUBSECRETARIA DE PLANEJ.,ORCAM.E ADM/MTE"     
24802; "SUBSECRETARIA DE PLANEJ.,ORCAMENTO E ADM./MCT"
20802; "SUBSECRETARIA DE PLANEJ.,ORCAMENTO E ADM./MP" 
39802; "SUBSECRETARIA DE PLANEJAMENTO E ORCAMENTO/MT" 
33206; "SUPERINT.NACIONAL DE PREVIDENCIA COMPLEMENTAR"
53202; "SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA"  
80201; "SUPERINTEND.DO DESENV.DA REGIAO CENTRO-OESTE" 
20603; "SUPERINTENDENCIA DA ZONA FRANCA DE MANAUS"    
25208; "SUPERINTENDENCIA DE SEGUROS PRIVADOS"         
53207; "SUPERINTENDÊNCIA DO DESENV. DO CENTRO OESTE"  
53203; "SUPERINTENDENCIA DO DESENV. DO NORDESTE"      
80202; "SUPERINTENDENCIA DO DESENV.DA REGIAO SUL-EXT."
20602; "SUPERINTENDENCIA DO DESENVOLV. DA AMAZONIA"   
20601; "SUPERINTENDENCIA DO DESENVOLV. DO NORDESTE"   
25209; "SUPERINTENDENCIA NAC.ABASTECIMENTO-EM EXTINCA"
11000; "SUPERIOR TRIBUNAL DE JUSTICA"                 
10000; "SUPREMO TRIBUNAL FEDERAL"                     
3000; "TRIBUNAL DE CONTAS DA UNIAO"                  
11111; "TRIBUNAL DE JUSTIçA DO ESTADO DE MATO GROSSO" 
22222; "TRIBUNAL DE JUSTICA DO ESTADO DO AMAZONAS"    
11112; "TRIBUNAL DE JUSTIÇA DO ESTADO DO PARANÁ"      
3100; "TRIBUNAL DE JUSTIÇA DO ESTADO RIO DE JANEIRO" 
14105; "TRIBUNAL REGIONAL ELEITORAL DA BAHIA"         
12801; "TRIBUNAL REGIONAL FEDERAL - 1A REGIAO"        
12802; "TRIBUNAL REGIONAL FEDERAL - 2A REGIAO"        
12803; "TRIBUNAL REGIONAL FEDERAL - 3A REGIAO"        
12804; "TRIBUNAL REGIONAL FEDERAL - 4A REGIAO"        
12805; "TRIBUNAL REGIONAL FEDERAL - 5A REGIAO"        
26450; "UFESBA - UNIVERSIDADE FEDERAL DO SUL DA BAHIA"
26447; "UFOB - UNIVERSIDADE FEDERAL DO OESTE DA BAHIA"
26442; "UNIV.DA INTEF.INTERN.DA LUSOF.AFRO-BRASILEIRA"
26267; "UNIVERSIDADE FED DA INTEGR LATINO-AMERICANA"  
26255; "UNIVERSIDADE FED.VALES JEQUITINHONHA E MUCURI"
26232; "UNIVERSIDADE FEDERAL DA BAHIA"                
26440; "UNIVERSIDADE FEDERAL DA FRONTEIRA SUL"        
26240; "UNIVERSIDADE FEDERAL DA PARAIBA"              
26231; "UNIVERSIDADE FEDERAL DE ALAGOAS"              
26260; "UNIVERSIDADE FEDERAL DE ALFENAS"              
26252; "UNIVERSIDADE FEDERAL DE CAMPINA GRANDE"       
26235; "UNIVERSIDADE FEDERAL DE GOIAS"                
26261; "UNIVERSIDADE FEDERAL DE ITAJUBA"              
26237; "UNIVERSIDADE FEDERAL DE JUIZ DE FORA"         
26263; "UNIVERSIDADE FEDERAL DE LAVRAS"               
26238; "UNIVERSIDADE FEDERAL DE MINAS GERAIS"         
26277; "UNIVERSIDADE FEDERAL DE OURO PRETO"           
26242; "UNIVERSIDADE FEDERAL DE PERNAMBUCO"           
26250; "UNIVERSIDADE FEDERAL DE RORAIMA"              
26246; "UNIVERSIDADE FEDERAL DE SANTA CATARINA"       
26247; "UNIVERSIDADE FEDERAL DE SANTA MARIA"          
26262; "UNIVERSIDADE FEDERAL DE SAO PAULO"            
26282; "UNIVERSIDADE FEDERAL DE VICOSA"               
26233; "UNIVERSIDADE FEDERAL DO CEARA"                
26234; "UNIVERSIDADE FEDERAL DO ESPIRITO SANTO"       
26441; "UNIVERSIDADE FEDERAL DO OESTE DO PARA"        
26239; "UNIVERSIDADE FEDERAL DO PARA"                 
26241; "UNIVERSIDADE FEDERAL DO PARANA"               
26351; "UNIVERSIDADE FEDERAL DO RECONCAVO DA BAHIA"   
26245; "UNIVERSIDADE FEDERAL DO RIO DE JANEIRO"       
26243; "UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE"  
26244; "UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL"    
26448; "UNIVERSIDADE FEDERAL DO SUL E SUDESTE DO PARá"
26254; "UNIVERSIDADE FEDERAL DO TRIANGULO MINEIRO"    
26236; "UNIVERSIDADE FEDERAL FLUMINENSE"              
26253; "UNIVERSIDADE FEDERAL RURAL DA AMAZONIA"       
26248; "UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO"     
26249; "UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO" 
26264; "UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO/RN"  
26258; "UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA"   
20304; "URANIO DO BRASIL S/A"                         
29209; "VALEC-ENGENHARIA, CONSTRUCOES E FERROVIAS S/A"
